D_station,LU1,LU2,LU3,LU4,LU5,LU6,LU7,LU8,LU9,LU10,LU11,LUNA,LU23,LU458,LU6710
E 51 St & 1 Ave,.0101711225024995,.0278386462528576,.4080793985247653,.2568247285446716,.1541858437670198,.0012824526544129,0,.1345608602821601,.0000302468833456,.0070267005882677,0,0,.43591803,.54557145,.0083091529
E 51 St & Lexington Ave,.0016075341640014,.0045798858650338,.0325834965256003,.0741590372382296,.8762703011011299,0,0,.0088841498687539,0,.001915595237251,0,0,.037163381,.95931351,.0019155953
E 52 St & 2 Ave,.0068878892743447,.0190444116113332,.2428363819570765,.1712883878099118,.5242657127654973,.0008606960728389,0,.0307917271576618,0,.0040247933513358,0,0,.26188079,.72634584,.0048854896
E 53 St & Lexington Ave,.000709236452959,.0031791646512801,.0748192378324836,.1051713462702888,.8055106609590311,0,0,.0087580614842858,.0000108613963424,.0016250091457412,0,.0002164218075879,.0779984,.91944009,.0016250091
E 53 St & Madison Ave,0,0,.0303947382747714,.0682510039848351,.8825928659850543,.0008004756682035,0,.0162831190865813,9.18416901110e-06,.0016686128315433,0,0,.030394739,.96712697,.0024690884
E 55 St & 2 Ave,.0019963964354444,.0152617298385859,.3379845872270934,.2398623923216854,.3735190260086745,.0021260463770576,.0013165000905853,.0232777723036129,0,.0046555493972607,0,0,.35324633,.6366592,.0080980957
E 55 St & 3 Ave,.0006631622884547,.0061318672222223,.1377441751077941,.1741086856867055,.656308343020772,.0009440873785819,0,.0221566178195015,0,.0017146951198342,0,.0002283663561336,.14387605,.85257363,.0026587825
E 55 St & Lexington Ave,.0000499102633429,.0010836516377015,.107553982242088,.1251953837079085,.7528304809085457,0,0,.0115434054187932,.0000102216219326,.0015292903970377,0,.0002036738026498,.10863763,.88956928,.0015292903
E 56 St & Madison Ave,0,0,.0840191003112709,.1246817307849423,.7736273204546573,.0021241723748006,0,.0142730826330235,.0000100192194852,.0010649334460626,0,.0001996407757576,.084019102,.91258216,.0031891058
E 58 St & 3 Ave,.0107571261641629,.0080641424439319,.2015504567215253,.2407926538149298,.5173393353752378,.0013329437420035,.0013800237841791,.0148744536631803,.0025344667574828,.0011036474824783,0,.0002707500508884,.2096146,.77300644,.0038166151
E 59 St & Madison Ave,.0075472734674746,.0047924199438259,.1556806492267325,.1565867518064362,.6682004252330939,.0016916384726921,0,.0052308635051731,0,0,0,.0002699783445718,.16047306,.83001804,.0016916385
E 6 St & Avenue B,.0040191543944287,.2933890582910067,.2674914125960341,.3045708330775696,.0070042054071581,.0044083826160482,0,.1140172327866147,.0041376151575303,.0009621056736097,0,0,.56088048,.42559227,.0053704884
E 6 St & Avenue D,.0018223113205586,.1211761421436853,.6194137491602927,.1344282070581155,.0052287727477037,.0108882203573401,0,.1018949126874527,.0048303252563919,.0003173592684595,0,0,.74058992,.24155189,.01120558
E 60 St & York Ave,.0058140529192545,.0306558203807006,.6232072711338396,.1954880638661262,.0387885396088709,.0173030615820442,.0055277825705918,.0716300573794852,.0045558125517339,.0070295380073531,0,0,.65386307,.30590665,.029860383
E 67 St & Park Ave,.0612269218828182,.0200142361847364,.4352965912831072,.3352015249976221,.0503255663906571,0,0,.0965251592619075,0,.0009879121402209,0,.0004220878589306,.45531082,.48205224,.00098791218
E 7 St & Avenue A,.0047094841938637,.2556324449482688,.2420774090059804,.3580953307563189,.0103121114768887,.0024927354779436,.0001146833278605,.1187121798388203,.0076127326444653,.0002408883295899,0,0,.49770984,.48711962,.0028483071
E 72 St & Park Ave,.0653759715316999,.028840920516796,.5417969835831614,.1910289764031034,.0501005694334847,0,0,.1206440856011166,0,.002212492930638,0,0,.57063788,.36177364,.002212493
E 72 St & York Ave,.0007422242614094,.0375114994656395,.2841468595578238,.1848040480123216,.0457172794681821,.0001093180869827,.0012797959541467,.4411809250323434,0,.0043905332176444,0,.0001175169435064,.32165837,.67170227,.0057796473
E 75 St & 3 Ave,.0242105694113645,.0458932880694115,.4738085776207592,.3462116943327691,.0103642344541699,0,0,.0908709025414776,0,.0086407335700481,0,0,.51970184,.44744682,.0086407335
E 81 St & 3 Ave,.0281749762280919,.0736763773247565,.4624118324209995,.3280242357880903,.0145653018678274,.0024888436267576,.0001852961645795,.0819270819390056,0,.0067354424873324,0,.0018106121525594,.53608823,.42451662,.0094095822
E 81 St & Park Ave,.040028474854573,.0390549598557766,.5915431097418781,.2061452165621809,.027630974341902,.0005633781870824,0,.0899764283319069,0,.0045076974114884,0,.0005497607132116,.63059807,.32375261,.0050710756
E 82 St & 2 Ave,.0154082732566321,.1230821400003103,.3618862422515297,.4486543457820515,.0149013949649231,.0030473903015998,.0008396430043467,.0281988296539424,0,.0025128084616944,0,.0014689323229699,.48496839,.49175456,.006399842
E 84 St & 1 Ave,.0130128259182393,.1417542409271312,.3848649508289653,.4101330323507482,.0111075560238211,.0023867462360386,.0011364635111645,.0339484306588447,0,.0001777783731934,0,.0014779751718538,.5266192,.45518902,.0037009881
E 84 St & Park Ave,.0263327238732526,.0348572460873781,.5478839047995574,.3163854562294849,.0164383562804031,.0049796005343193,0,.0491680819081826,0,.0034349038025363,0,.0005197264848856,.58274114,.38199189,.0084145041
E 85 St & 3 Ave,.0095919016949641,.0907080735354025,.3545364910552062,.4664742869833646,.0200752654168373,.0073731789588601,.0007361693229925,.0452436043083534,0,.0039731207582238,0,.0012879079657955,.44524455,.53179318,.012082469
E 85 St & York Ave,.0181668917239387,.1255389617805725,.4663131856688904,.364903211936769,.0025251022834915,.0001225923910488,.0009126979328322,.0195554480655152,.0004030876514098,.001558820565532,0,0,.59185213,.38698375,.0025941108
E 9 St & Avenue C,.0036661316162294,.206243409207012,.4797773909591793,.2072783398789167,.0062011856573533,.0121960802181801,0,.0805282442146787,.0037850603157711,.0003241579326794,0,0,.68602079,.29400778,.012520238
East End Ave & E 86 St,.024632662831082,.102086853828201,.6370472235096506,.1947651005627799,0,0,.0004842843494529,.0318258865457842,.0091265937588045,0,0,.000031394614245,.73913407,.22659099,.00048428436
Elizabeth St & Hester St,.0020800325365196,.0198289323669033,.0202590015738655,.4518243235274299,.2798061060211868,.0504178582463348,0,.1636436995687514,.000917455934433,.0112225902245758,0,0,.040087935,.8952741,.061640449
Emerson Pl & Myrtle Ave,.030871875552566,.1384164619651061,.2616466678198246,.1754679387099241,.0233153781623205,.1210192205988416,.0012839168296344,.2370095398435029,.0002404638836873,.0096704955463684,0,.0010580410882241,.40006313,.43579286,.13197364
FDR Drive & E 35 St,0,.0131504677525547,.201157906966971,.4139192509272826,.0794763214946987,0,.0029937670269617,.2850056321478218,.0002942913481993,.0040023623355103,0,0,.21430838,.7784012,.0069961292
Forsyth St & Broome St,.0027571232943215,.0441550220670594,.1709463399309447,.479931218847078,.1300126321446616,.0466432796407227,.004378118511011,.1085543453736957,.0010572103083572,.0115647098821482,0,0,.21510136,.71849817,.062586106
Forsyth St & Canal St,.0023619888531625,.026695638116073,.1230859823477433,.5127803463844648,.1781625726568132,.0612474136452303,.0113869505789767,.0789369208197591,.0012036900443041,.0041384965534731,0,0,.14978161,.76987982,.076772861
Franklin Ave & Myrtle Ave,.0268423680491106,.2104788219989375,.29555280676207,.1781814818420241,.038177096967671,.111686403834938,.002866297587377,.1263030798889279,.0001712841544172,.0079561489726805,0,.0017842099418462,.50603163,.34266165,.12250885
Franklin St & Dupont St,.0242478105416764,.2474445901684059,.1038379448526988,.3347160693625852,.0521844577439658,.2052028757878754,.0030685374895727,.0207299027841863,.0001420619208135,.0033683449672576,0,.0050574043809623,.35128254,.40763044,.21163976
Franklin St & W Broadway,.0049403794482391,.019441425147398,.1338307845558101,.3628004134172881,.3534034608739897,.0379990105478109,.0001398138962898,.0823490250978512,0,.004900161834688,0,.0001955251806352,.15327221,.79855287,.043038987
Front St & Gold St,.0068659216270382,.0071171000369341,.16493642111541,.1177248136644082,.0153540489770464,.0908798491150952,.5605551884850356,.014564468935995,.0213263241785189,.0005055734171314,0,.0001702904473871,.17205352,.14764333,.65194058
Front St & Maiden Ln,.0004097299881576,.0008420786543096,.1545845961087741,.1821182754631856,.6236639071073535,.0045691707858562,.0250137959647971,.0061398170612754,0,.0019294018085051,0,.0007292270577859,.15542668,.81192201,.031512368
Front St & Washington St,.0026724977022207,.0068583570794421,.216525695654003,.2326748832244637,.2795857636309276,.0828002451687751,.0839665090961691,.0587418001062522,.0313604364506249,.0048138118871216,0,0,.22338405,.57100242,.17158057
Frost St & Meeker St,.0651193261508295,.3102356461460948,.3062766921236177,.1684444595122385,.0210332905272981,.0661383619352509,.0005781068392391,.047664027037371,.0118992024673208,.0022356077362845,0,.0003752795244552,.61651236,.23714177,.068952076
Fulton St & Broadway,0,.0019394823863272,.0866238507801144,.135497874738868,.7378609463520661,.0009818927821836,.0031731923443214,.0324033680949543,.0001641481774013,.0012710340168106,0,.000084210326953,.08856333,.9057622,.0054261191
Fulton St & Clermont Ave,.1105220131814107,.2231049205176881,.2674793834070153,.1373990111123013,.1351791281712182,.0086050465650287,.0003273203785125,.1155307237372513,0,.0018524529295738,0,0,.49058431,.38810885,.01078482
Fulton St & Grand Ave,.1467567993150636,.3327352273006021,.1262000036399115,.1525205200009179,.0252682654318399,.0613755541963036,.0136477689320895,.124708905992956,.0001424313184313,.0165831201479387,0,.0000614037239459,.45893523,.30249768,.091606446
Fulton St & Rockwell Pl,.0306584506976061,.0447363149745373,.0112887765799347,.4409657725279979,.2383951108007715,.0149859765820792,0,.1730239053619287,.0124902865124609,.0334102892890859,0,.0000451166735978,.056025092,.85238481,.048396267
Fulton St & Utica Ave,.1514795345654726,.2300976694469905,.3035176076600014,.109794881339218,.0082415031233475,.0203158433387821,.0064874007307044,.1626297120738739,.0003186098044008,.0071172379172089,0,0,.53361529,.28066608,.033920482
Fulton St & Washington Ave,.1307155412409871,.2973252210718399,.190767103353838,.1313439857092454,.1247450160736176,.0384390965111796,.0019891659927387,.0818172034856872,.0001362235119057,.0027063071031934,0,.0000151359457673,.48809233,.33790621,.04313457
Fulton St & William St,.0003207474047767,.0006287956902011,.1209544830179908,.1496895271808131,.6960204745595514,.0003983531341513,.0029522010998126,.0270509826279145,.0001527163743236,.0011825151504107,0,.0006492037600544,.12158328,.87276101,.0045330692
Gallatin Pl & Livingston St,.0135319666058775,.0153160456788968,.0399656840290987,.3565330081801789,.4395706703464328,.0025404769503162,0,.1180460817968853,.0026151728241047,.0118808935882092,0,0,.055281729,.91414976,.014421371
Graham Ave & Conselyea St,.1300553873023071,.4276137437382678,.0722580503770737,.2698554333249324,.0149689853022616,.025045748681064,.0007847447640835,.0574362363270236,.000074175659763,.001591405064006,0,.0003160894592173,.49987179,.34226066,.027421899
Graham Ave & Grand St,.0762216644960209,.4146223670199079,.0560745752066072,.2693593230224362,.0203252273899865,.0123748249958105,.0014506709208684,.1461634661187931,.0033419037552831,.0000659770742862,0,0,.47069696,.43584803,.013891473
Graham Ave & Herbert St,.10362330062971,.4446185739553814,.152553029047447,.1201665702131668,.0368298406298368,.0631441667368558,.000706963399293,.0628179456038487,.0109198041224135,.0033672686632994,0,.0012525369987475,.5971716,.21981436,.067218401
Graham Ave & Withers St,.1079048933254321,.3839640588211726,.228437593440084,.1422994173275379,.0182015378717855,.0524919601068032,.0013179808596217,.0626797614442397,0,.0023677465781574,0,.000335050225166,.61240166,.22318071,.056177687
Grand Army Plaza & Central Park S,.002860309229775,.0011017626207189,.1482916453365254,.1795913268849967,.6601068359755508,.001931998512285,0,.0061161214401483,0,0,0,0,.14939341,.84581429,.0019319985
Grand St & Greene St,.0019568276150972,.0219103496655045,.1627857516018975,.2453271054422436,.4816561056554625,.0632939008378991,0,.0153706338193092,0,.0076941629384733,0,5.16242411304e-06,.18469611,.74235386,.070988066
Grand St & Havemeyer St,.0116878960638608,.3003310184951077,.1441789443713743,.3571053785920118,.0404195335023594,.0210711244943916,.0008747280723602,.1128116379458855,.0031783672188327,.0069371438542854,0,.0014042273895307,.44450995,.51033658,.028882997
Great Jones St,.0012173714875671,.0304370063667601,.1638706327526235,.2448637109350216,.2741306508718417,.0260826103414208,.0003105473445504,.2536911109221595,.0025896066126946,.0028067523653608,0,0,.19430764,.77268547,.029199909
Greene Ave & Nostrand Ave,.1972680273686783,.4249220580845427,.1117809165204854,.0795592137332158,.0397845962035476,.0054172902553354,.0007531074625983,.1329974599568055,.0048387154471943,.0026221319079017,0,.0000564830596949,.53670299,.25234127,.0087925298
Greene Ave & Throop Ave,.2196215582377095,.3801529933023628,.1491613544980472,.1381272942413697,.0118398686229962,.0204104321765507,.0006759540379715,.0767437301705325,.0021212505007396,.0010388346267773,0,.0001067295849429,.52931434,.22671089,.02212522
Greenpoint Ave & Manhattan Ave,.0823096166413617,.3599415220841502,.0824172550696011,.2221885948102615,.0731597360417066,.1278274665015699,.0011348867662161,.0478319992924424,.0000575811848642,.0029394043249458,0,.0001919372828805,.44235879,.34318033,.13190176
Greenwich Ave & 8 Ave,.0368940595698569,.1522594705236067,.1574158903119967,.2725601191999157,.3093839230618726,.0082264798398627,.0003314720888581,.0616501362069744,.0001830140120103,.0010954351850458,0,0,.30967537,.64359421,.0096533867
Greenwich Ave & Charles St,.0627077208709779,.1721725096186822,.2880307531513787,.3359335298647923,.0582363720162247,.0010355131694013,.0004314072054651,.0736060180150214,.0013916449128734,.0064545311751831,0,0,.46020326,.46777591,.0079214517
Greenwich St & N Moore St,.0074584919101168,.0201334198216045,.1733228542564969,.3456152958634562,.3321761377603844,.0229725498429036,.0151524378208544,.0780780381696785,0,.0048458440770786,0,.000244930477426,.19345628,.75586945,.042970832
Greenwich St & W Houston St,.0101111665148214,.0470862946658968,.0906601130171984,.1510429796247069,.4790682595159058,.1292595106181136,.0189914532822175,.0346616144598715,.0020666497079073,.0370487732516408,0,3.18534171996e-06,.13774641,.66477287,.18529974
Greenwich St & Warren St,.0026178976095465,.0045967329217616,.1126220471475225,.2100282932335214,.6221618962775318,.0066274606871694,0,.0386267305691798,.0002061528747025,0,0,.0025127886790644,.11721878,.87081695,.0066274605
Halsey St & Tompkins Ave,.2387261297471385,.4127890629297868,.0706774102189166,.0968568385893111,.0580705004866248,0,0,.1228111223475893,.0000689356806329,0,0,0,.48346648,.27773845,0
Hancock St & Bedford Ave,.1778359547702612,.3506459903138656,.066166759549786,.190980838299294,.0665188845394622,.0133349901003212,.0023612649862387,.1227820589992582,.0010267987020669,.0083464597394461,0,0,.41681275,.38028178,.024042714
Hanson Pl & St Felix St,.0514807887012528,.0999841836847867,.0900320584216099,.2811647913015536,.2644018768467418,.0181143977676644,0,.1785918652126989,.014528318130775,.001646647540342,0,.0000550723925751,.19001624,.72415853,.019761045
Harrison St & Hudson St,.0056049012889742,.0217120929568223,.1402546553084543,.418173577069858,.3214896433752098,.0231266711439481,.007684780112339,.0580888665842872,0,.0035968624404147,0,.0002679497196925,.16196674,.79775208,.034408312
Henry St & Atlantic Ave,.1263392202874585,.2081692793023551,.0963852783361845,.269833561193615,.0570549695313106,.0028889372142701,.087818572278223,.1317372433159141,.0000426586299072,.0197302799107619,0,0,.30455455,.45862576,.11043779
Henry St & Grand St,.0007152083032881,.0074804519525744,.8432905670112958,.0663404677848088,.0033702646647465,0,.0127446774170944,.0518209556032863,.0039250559349857,.007449106961617,0,.002863244366303,.85077101,.12153169,.020193784
Henry St & Poplar St,.0199660965808488,.0433572681111821,.3340686461134232,.1644857777813134,.2235266090557615,.0128919931903365,.0769779220070779,.0888603132536145,.0321361540629553,.0036937054934165,0,.0000355143500703,.37742591,.47687271,.093563624
Hicks St & Montague St,.0740161976034967,.1363094856382919,.2631722499481887,.1519949622623802,.1307078098419184,0,.0882725629627754,.1317757557225688,.0109161532095348,.0128348228108451,0,0,.39948174,.41447854,.10110739
Hope St & Union Ave,.078036446895577,.3560744680199787,.1735139498538154,.2881284780618095,.0299573996188617,.0353584038019375,.0023452511201075,.0347666686781813,.0001640696263918,.0012394428279447,0,.0004154214953949,.5295884,.35285255,.038943097
Howard St & Centre St,.0009417664973369,.0166366259406117,.0742310104461664,.3068439480083307,.3587608405792044,.0622095022443296,0,.1707596642692251,.0010666339571745,.0085500080576207,0,0,.090867639,.83636445,.070759512
Hudson St & Reade St,.004107151451567,.0123015546221694,.1039881956598858,.384495034528824,.40086770500985,.0166190298667802,0,.0710979804629235,0,.002753307476692,0,.0037700409213081,.11628975,.85646069,.019372337
Humboldt St & Varet St,.0147722280235531,.0600615988422655,.44681387682845,.1612467745735345,.0992721532356519,.0327099062950099,.0025824979057485,.1798567193218317,.0008964398802328,.0017878050937221,0,0,.50687546,.44037566,.03708021
Huron St & Franklin St,.0465875199510211,.3132979948533908,.1193323095059211,.2888024824993948,.0686059414858351,.1336188595190562,0,.0236649096767879,.0004599128888196,.0015552414248322,0,.0040748281949413,.4326303,.38107333,.1351741
India St & East River,.0342482149952215,.1831520917961597,.1336927074557021,.2901790072370184,.1333659566027611,.2183979694812838,0,0,.0004663427967759,0,0,.0064977096350774,.31684479,.42354497,.21839797
India St & Manhattan Ave,.0599312009330515,.3795294966308345,.0898469970774723,.2852245492329629,.038372418349564,.1045509858053468,.001706324727551,.0330375411665167,0,.0066088902821739,0,.0011915957945264,.4693765,.3566345,.1128662
Jackson Ave & 46 Rd,.0287341537528294,.0849774487612265,.1137368778750723,.2446207010823471,.3479899067058341,.1149849190345935,.000204309168216,.0320667101028426,.0001072798656474,.0324899319811951,0,.0000877616701959,.19871433,.6246773,.14767917
Jay St & Tech Pl,.0000297619076378,.004712720770787,.0589823514786595,.198231166727656,.4575529005829566,.0126281320180245,.0000754193795821,.2638849686809068,.0038542636686634,.0000483147851263,0,0,.063695073,.91966903,.012751866
John St & William St,.0001041878187233,.0005778024897907,.1497336579646716,.1843592061106776,.6342026808146254,.0015123440708898,.003177774776757,.0241962826638304,.0001643852250967,.0012728695271968,0,.0006988085377407,.15031146,.84275818,.0059629884
Johnson St & Gold St,.0007163493432166,.0067629191606929,.1453014943532464,.3327054776884784,.3218423969753767,.026384575663393,.0000816100806277,.160200954236716,.0057110326634284,.000293189834824,0,0,.15206441,.81474882,.026759375
Kent Ave & N 7 St,.0042350556395512,.0955865292395579,.2418950254569619,.4263602058893742,.1036982746224733,.1114161944529371,.0005779644761255,.0008376296755441,.0147676903897351,.0006254301577396,0,0,.33748156,.53089613,.11261959
Kent Ave & S 11 St,.0032854791080891,.0887746007532481,.1528686440888946,.154458641892551,.0119229549985625,.0291407391479699,.5434954392216793,.0056904844846126,.0000368823429287,.0103261339614642,0,0,.24164325,.17207208,.58296233
Kingston Ave & Herkimer St,.1461246799208562,.3053621096539717,.1420781770834204,.1645042055598019,.0677920518348417,.0314773899939622,.0046203455767613,.1328879961331262,.0000669009314282,.0049877989426308,0,.0000983443691995,.4474403,.36518425,.041085534
Kosciuszko St & Nostrand Ave,.1680922422348933,.4074541569807673,.1114775120082387,.0584369815788306,.0430056943346101,.0262129410779284,.0008034617954921,.1777880174519937,.0051622420360365,.0015064908665476,0,.0000602596346619,.51893169,.27923068,.028522894
Kosciuszko St & Tompkins Ave,.1434615069428636,.4172346915547462,.1250123378101525,.1004150239016617,.0051299795128614,.0141709082631459,0,.1883037559754154,.004680173002504,.0015916230366492,0,0,.54224706,.29384875,.015762532
Lafayette Ave & Classon Ave,.0697663177503098,.2028310435434488,.3805827668806272,.1011661395480326,.0163587671229419,.024439457921798,.0001514466945497,.2031132392176264,.0000504822315166,.0013825821156598,0,.0001577569734893,.58341384,.32063815,.025973488
Lafayette Ave & Fort Greene Pl,.063747911661072,.1090593433717445,.0624181015366034,.2656658240463844,.275153770202877,.0170739877827859,0,.1882104130224933,.0137050402770485,.0049142052738505,0,.0000514028251405,.17147745,.72903001,.021988193
Lafayette Ave & St James Pl,.1098288580433598,.1923858284001733,.4483357332490436,.030434573354822,.0067759571371152,.0005268107656707,.0005223881567737,.2111248125269096,.0000520306929057,0,0,.0000130076732264,.64072156,.24833535,.0010491989
Lafayette St & E 8 St,.0037295635534027,.0533939822482148,.256722109269715,.2767938049616247,.2042255558423306,.0197243658230027,.0001040244230495,.180764950401862,0,.0045416434767982,0,0,.31011608,.66178429,.024370033
Lafayette St & Jersey St,.0006421716275902,.0307235392126451,.1715125692638376,.3076815490505189,.3048144697866472,.0388194057618446,.0003553352965094,.140494588211333,.0010766239699659,.0029848658770996,0,.0008948819420084,.2022361,.7529906,.042159606
LaGuardia Pl & W 3 St,.0068584784745239,.0421177389195102,.1557776140453956,.2315440413392848,.1181818104286477,.0167232488079307,0,.4221270690848821,.0013508468230498,.0053191520767753,0,0,.19789535,.77185291,.022042401
Laight St & Hudson St,.0028148684701675,.0184014606624182,.1719527046118143,.2981580780523986,.4278961041843963,.0323699739963676,.0001637381916557,.0436378929650246,0,.0043577136589164,0,.0002474652068407,.19035417,.76969206,.036891427
Lawrence St & Willoughby St,.0026033507830674,.0001718443054415,.0344943255201456,.3104674165108008,.4660320968984816,.0013675188938292,.0000564734654304,.1718204643052244,.0023153759048959,.0106711334126832,0,0,.034666169,.94831997,.012095125
Lefferts Pl & Franklin Ave,.1044632178123759,.2763725462637224,.1111802472287842,.1675273338353686,.0881276964759109,.0728185083210977,.0221866349692597,.1371289766447909,.0013568902442762,.0186688653079306,0,.000169082896483,.3875528,.392784,.11367401
Leonard St & Bayard St,.0623049249852243,.3267323098301966,.2455015715248653,.1767678698818926,.0239188597186004,.089093060272922,.0008527857558778,.0463650635328666,.0252658810316894,.0027792556532835,0,.0004184178125816,.57223386,.24705179,.092725098
Leonard St & Boerum St,.0099433183859083,.2021915963710916,.5073089575939241,.1505108921677906,.0211712697750885,.025628284559397,.0001439757593253,.0724335931290596,.0025487665437258,.0078945709030865,0,.0002247748116027,.70950055,.24411575,.033666831
Leonard St & Church St,.0027274857175927,.0180733495631549,.1027329890158637,.2895729458282781,.4168126081521411,.0384144412223794,.000120391302603,.1264205543897071,.0007374277754196,.0042194437169596,0,.0001683633159008,.12080634,.83280611,.042754278
Leonard St & Grand St,.087157607109443,.431388788116014,.0678075671488308,.308559856360011,.0176675686217817,.0119656802441825,.0011880780991296,.069634264929312,.0034541039412347,.00085683462853,0,.0003196508015308,.49919635,.39586169,.014010593
Leonard St & Manhattan Ave,.0732326191313162,.4025388609921092,.1510701122126925,.1927461863022207,.0217618697860252,.0646518586685948,.0009295486437592,.0623802637507943,.0275401708864317,.0031389831218926,0,9.52650416356e-06,.55360895,.27688831,.068720393
Lewis Ave & Decatur St,.2454061698171445,.3310884979670613,.0670783607562968,.1146280849004411,.0078079745320793,0,0,.2256866148682777,.0002667002318666,.0079888102990523,0,.0000487866277805,.39816687,.34812269,.0079888105
Lewis Ave & Kosciuszko St,.1672889973274288,.2549724633491055,.3074390562086157,.084832206246342,.0139915803428507,.0178894444013511,0,.1533909217197538,0,.0000282065566141,0,.0001671238479385,.56241155,.2522147,.017917652
Lewis Ave & Madison St,.2782503414464594,.3731814120461117,.1410515489629911,.0892865079065004,.0022975914011875,0,0,.1154881705965347,.0000795989803371,.0003648286598782,0,0,.51423293,.20707227,.00036482865
Lexington Ave & Classon Ave,.1569208067019315,.3481519728484054,.2798010743387211,.0879853755790189,.0091892218255124,.0308064485350083,.0001877011334959,.0851653224658548,0,.0015965545579936,0,.0001955220140582,.62795305,.18233992,.032590706
Lexington Ave & E 24 St,.0030580570089186,.0267937774080648,.2938380850836393,.1778901647408037,.3868717806471458,.0039462002374712,.0001362445450029,.103540890699792,.0000143869635695,.0033860078434848,0,.0005244048221074,.32063186,.66830283,.0074684527
Lexington Ave & E 29 St,.0031552511680121,.0257301933289581,.1849751861096297,.2203284920560596,.4739739677992971,.023289148788447,0,.0621096825732399,.0003086120328037,.0058779594868978,0,.000251506656655,.21070538,.75641215,.029167108
Lexington Ave & E 63 St,.0397994539302782,.0147275766095705,.2568941450077128,.3426966350218387,.2841031781104204,0,0,.0601751198275358,0,.0008598249717453,0,.0007440665208984,.27162173,.68697494,.000859825
Liberty St & Broadway,0,.0001771303435186,.0872336020169168,.1306995330167868,.7638208242732999,0,.0073318332072135,.0090997060303959,.0001365322041625,.0010571977016623,0,.0004436412060438,.087410733,.90362006,.0083890306
Lispenard St & Broadway,.0009910394140175,.0156862166080011,.1075057566322752,.2791700714011325,.3917530594102833,.0602922662077133,.0001443732227797,.1390777933814515,.0007488855646691,.0044286369074294,0,.0002019012502474,.12319198,.8100009,.064865276
Little West St & 1 Pl,0,0,.0803141869687527,.330566342539736,.4824071519164835,0,.017633749113257,.0342167897946641,.0546556269150859,0,0,.0002061527520207,.080314189,.84719026,.017633749
Lorimer St & Broadway,.00634195616418,.1417974319257916,.5042122841603154,.0995735033257255,.0334737305820069,.0476233432489043,.0005593399006878,.157857429930943,.0001719823514571,.0083889984099883,0,0,.64600974,.29090467,.056571681
MacDougal St & Washington Sq,.02045781103587,.0704517635566258,.2646614496798102,.2678592913829321,.0401499943423408,0,0,.3294834736299351,.0010847007414378,.0058515156310481,0,0,.33511323,.63749278,.0058515156
Macon St & Nostrand Ave,.1542663696301968,.3734247615489809,.0548825794490071,.1523528093475398,.126977664880973,.0374268911616962,.0044963240668105,.0914898196389688,.000907617525371,.003775162750456,0,0,.42830735,.37082028,.045698378
Madison St & Clinton St,0,.0349128822124358,.3714458208275704,.4145594914694694,.0077644982339094,.0045597719725625,.0317323223714163,.1330011889015715,.0020240240110648,0,0,0,.40635869,.55532515,.036292095
Madison St & Montgomery St,.0007541517076427,.0225706037988684,.5791037369361213,.2240760151869564,.0044148702000194,0,.0392052423236739,.1249214325990418,.0019347979756127,0,0,.0030191492720632,.60167432,.35341233,.039205242
Maiden Ln & Pearl St,.0000934951571337,.0005185033647619,.1278816287817088,.1660220348721478,.6726907244692899,.0027777951378662,.0156723812679652,.0111908467360234,0,.0026011765530302,0,.000551413660073,.12840013,.84990358,.021051353
Marcus Garvey Blvd & Macon St,.2422659606560525,.3896277180113246,.0896038065646852,.1244174028415681,.0141416893179014,0,0,.1395243076510218,.0000750653655128,.0003440495919337,0,0,.47923154,.27808341,.00034404959
Marcy Ave & Lafayette Ave,.1849948161034671,.4565075962144864,.1357151922337225,.0648693872849073,.0018060656470694,.0056029037630598,0,.145329904737359,.0050179337437495,.000156200272179,0,0,.59222281,.21200536,.0057591042
Marcy Ave & MacDonough St,.1456640667953794,.36825828838583,.1064411946198575,.1041272934902492,.1072529246591492,.0264460531500197,.0041388124588188,.132572000959856,.0001404582249182,.004958907255922,0,0,.4746995,.34395221,.035543773
Market St & Cherry St,0,.0181196527975508,.0494626646293316,.7677971337695856,.0333977722757437,.0464377964006403,.0084850509472251,.0754482580606617,.0004733259277109,.0003783451915503,0,0,.067582317,.87664318,.055301193
McGuinness Blvd & Eagle St,.0260531625472574,.3016333347143271,.1040407402698271,.1676662204628044,.0870014195663965,.2539169032213823,.0038141620439089,.0326512176317671,0,.0228478282919916,0,.0003750112503375,.40567407,.28731886,.28057888
McKibbin St & Manhattan Ave,.0067719122968165,.12704877800951,.5971211622816459,.1504703594859603,.0312763554335109,.0151359523747534,0,.0676028234840266,.0021538704984983,.002418786135278,0,0,.72416997,.24934953,.017554738
Mercer St & Bleecker St,.0015404252044468,.0312114731252473,.1780597196340509,.2105892638591,.2807165275658188,.0276753650457615,.0003666829665187,.2655558814393441,.0001617074430527,.0031994936258575,0,.0009234600908018,.20927119,.75686169,.031241542
Mercer St & Spring St,.0017664777910041,.0334976301295048,.2066867749696047,.297295698944586,.3662002324118515,.0401312055995499,.0003690420356061,.0460159770837975,.0000423154523106,.007065244375071,0,.0009294012071137,.24018441,.70951194,.047565494
Meserole Ave & Manhattan Ave,.1071453012691802,.3875585854706704,.0143304346786121,.2062079005173195,.0677096552576432,.1698081678810099,.0003572933014233,.045101178287198,0,.0017814833369434,0,0,.40188903,.31901872,.17194694
